sha,message,html_url,repository_id,repository_full_name,repository_private,repository_fork
ce83a6e99cefafa31fcac7b9925673f463cb400f,"permission_checker: allow combination permission checkers//Summary:/Allow combinations of permissions checkers by expanding/`PermissionCheckerBuilder` to the full builder pattern.//When combined, permissions are unioned, so any grant of access is sufficient.//This will be used to have both a global allowlist and per-repo access control/(which may be provided by a remote ACL checking service), so ensure that/failure of a single checker does not cause failure overall: if one checker/fails, then we only return that error if all other checkers either fail or/return false.//Reviewed By: yancouto//Differential Revision: D36760752//fbshipit-source-id: bffd3dfbc892ab4daea4ce643f93235f86e31d49",https://github.com/facebook/sapling/commit/ce83a6e99cefafa31fcac7b9925673f463cb400f,58146669,facebook/sapling,False,False
1b93611d81cb2dc01576712732b8b65adcbf03b2,"[env_builder] Visit class id after visiting extends//Summary:/Right now, we visit class id before extends in name_resolver. As a result, non-sensical code like `class A extends A {}` type checks. In this diff, I first switched the visiting order in scope_builder. However, this still doesn't fix the issue, because name_resolver still visit id before everything else so that it can do something when the id is None. To support the pattern, I created the `class_identifier_opt` function so that name_resolver can override it. In this way, we can avoid some weird AST rewrites.//The more important motivation of this change is to accurately model the runtime evaluation order, which is important to decide reachability of expressions. Right now, if you do//```/class A extends invariant(false) {}/```//It will still think that `A` is not an unreachable write. I noticed this problem when I'm trying to mark all unreachable writes under LTI mode.//Unfortunately, doing just what's described above will still cause crashes in `class A extends invariant(false) {}`, because statement.ml evaluate things in left to right order. In addition, `class A<T> extends invariant(false) {}` will also crash in env_resolution, because type parameters will always be a write even when it is unreachable. Therefore, we have to create a fallback empty tvar when the class self location entry doesn't exist in the loc env.//Changelog: [internal]//Reviewed By: panagosg7//Differential Revision: D39112078//fbshipit-source-id: 34fa628f466c82d1c3409572045e6ffa14e3a92d",https://github.com/facebook/flow/commit/1b93611d81cb2dc01576712732b8b65adcbf03b2,25880891,facebook/flow,False,False
4f88549cf09c22bfde3b8c35dcf124cfd56a903f,Added builder to ListRecyclerConfiguration//Summary: Moved the ListRecyclerConfiguration implementations to a Builder pattern to pass in layout params.//Reviewed By: astreet//Differential Revision: D10194132//fbshipit-source-id: 2e0b34db74ccdfa333e9f854f60946fba3ae2385,https://github.com/facebook/litho/commit/4f88549cf09c22bfde3b8c35dcf124cfd56a903f,80179724,facebook/litho,False,False
d90822a9b301904ef5250ba9c69574568f86e7e1,"Removed usage of deprecated API from sample app.//Summary:/PROBLEM/-------/Creation of ListRecyclerConfiguration was later moved to builder pattern, using the builder pattern in sample app instead of constructor which was deprecated//Reviewed By: adityasharat//Differential Revision: D19903306//fbshipit-source-id: ed73fa785ea8e6b9f77a4536755f51a832d4a7b0",https://github.com/facebook/litho/commit/d90822a9b301904ef5250ba9c69574568f86e7e1,80179724,facebook/litho,False,False
74821bfd94881c90739388e0bac29ed47955ad9c,Some analysis for the Builder pattern//Differential Revision: D4575582//fbshipit-source-id: e7c701a1014d8bd96f5d060e90009afdf5b925d6,https://github.com/facebook/redex/commit/74821bfd94881c90739388e0bac29ed47955ad9c,54664770,facebook/redex,False,False
43be6443483deabf02f166cd1cc2160287438ad1,"[enums] Fix enum declaration visitor//Summary:/The `flow_ast_mapper` method for visiting enum declarations originally visited the name of the enum using the `identifier` method. Typically, `identifier` is used for visiting *reads* of expressions, but the identifier in an enum declaration is a *write*, which should be visited using `pattern_identifier` (see corresponding pattern in ex. class and function declarations). `pattern_identifier` takes an optional `kind`, which represents what kind of variable is being declared (when this is a declaration and not just a write); in the case of enums I think this is `const`, since enums compile to `const` declarations (right?)//This change fixes the `ssa_builder` test case for enums without any other change needing to be made because the ssa builder now correctly understands the enum identifier as a write rather than a read.//Reviewed By: gkz//Differential Revision: D28204020//fbshipit-source-id: e9b596beaa465b70c1bbc2ca2cdd21bec0881ec3",https://github.com/facebook/flow/commit/43be6443483deabf02f166cd1cc2160287438ad1,25880891,facebook/flow,False,False
84e78c9882a5a6b0f34731c3467f2be6fef29843,"[env_builder] Creating AssigningWrites at declaration time instead of hoisting time//Summary:/Changelog: [internal]//We used to create AssigningWrites during hoisting time. There is nothing wrong with this approach with new-env or reordered-env only, since AssigningWrites without any writes to it are harmless. However, they will trigger enforcement errors under LTI.//During hoisting, we know nothing about whether the hoisted binding: it might be illegal or unreachable. Once the AssigningWrite is added, it's impossible to remove during the dead code marker pass.//Therefore, in this diff, I switched the creation of such writes to the declaration sites. Most of them are already created by `pattern_identifier`. The only place we need to add is variable declaration without init but with anno. For unreachable writes, we won't create write entries for them in the main pass, and a NonAssigningWrite will be correctly added in the dead code marker pass, which is what we want.//Reviewed By: mvitousek//Differential Revision: D39002245//fbshipit-source-id: 9c8b4869218506e8324c9982342a341a2980a8e2",https://github.com/facebook/flow/commit/84e78c9882a5a6b0f34731c3467f2be6fef29843,25880891,facebook/flow,False,False
2a5b925b9c113622115a6f55a5a1cbfa3bc9e653,Convert border parameters to object + builder pattern//Summary: This isolates configuration options for a layout's border into a single object + builder pattern. Doing so allows for better control of the API / better code isolation.//Reviewed By: muraziz//Differential Revision: D5654222//fbshipit-source-id: 9518d83a2a208701ee3d0d03021435efaef178dc,https://github.com/facebook/litho/commit/2a5b925b9c113622115a6f55a5a1cbfa3bc9e653,80179724,facebook/litho,False,False
6e92d75c3fea93e5d26fe7911e2d3a5e1d6db020,"es6 scope builder: pattern refactoring//Summary:/Refactored pattern visitors to be more principled: there are binding patterns/and assignment patterns, and we carefully thread those through the visitor.//This helps get rid of lexical_* visitor methods, among other things.//Reviewed By: mroch//Differential Revision: D5333196//fbshipit-source-id: 1ac8a9ed186d4c677fa5e3770f3d73cf8ae76373",https://github.com/facebook/flow/commit/6e92d75c3fea93e5d26fe7911e2d3a5e1d6db020,25880891,facebook/flow,False,False
961bcb532f29467ffb0ff0b120973fe575b5f68d,Encapsulate insertion to cache into InsertTask interface (builder pattern)//Reviewed By: tyronen//Differential Revision: D2902318//fb-gh-sync-id: dc4df7ef72e81e97baad60687a30f6af7fde6b9e/fbshipit-source-id: dc4df7ef72e81e97baad60687a30f6af7fde6b9e,https://github.com/facebook/fresco/commit/961bcb532f29467ffb0ff0b120973fe575b5f68d,31533997,facebook/fresco,False,False
50f161dc13e057a4eff8f2d5e246ce66779881c8,"Bump electron-builder from 22.10.5 to 22.11.1 in /desktop (#2297)//Summary:/Bumps [electron-builder](https://github.com/electron-userland/electron-builder) from 22.10.5 to 22.11.1./<details>/<summary>Release notes</summary>/<p><em>Sourced from <a href=""https://github.com/electron-userland/electron-builder/releases"">electron-builder's releases</a>.</em></p>/<blockquote>/<h2>22.11.1</h2>/<h3>Bug Fixes</h3>/<ul>/<li>check if icons subdir exists in build resources, otherwise don't prepend it to fallback sources (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5686"">#5686</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/8df250b4645924942883ba6ad1418da994116521"">8df250b</a>)</li>/<li>DMG assembly on Apple Silicon (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/4606"">#4606</a>) (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5724"">#5724</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/469b85fa2a2660eaba1eafbbd528abec2b1f50d9"">469b85f</a>)</li>/<li>Escape version in NSIS Updater during replace (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5655"">#5655</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/77c215d1b1913982a7c9a62b1b5098d95a37272d"">77c215d</a>)</li>/<li>extend http file limit (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5843"">#5843</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/9305fefa1265ec1a244b0003bd4489731d5f15a4"">9305fef</a>), closes <a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/4676"">#4676</a></li>/<li>fixing downloadPromise not resolving on Mac. (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5802"">#5802</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/d57453cffc8e502fb1c95a9287dee2dd5cdd4b73"">d57453c</a>)</li>/<li>test snap update for abi_registry.json (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5823"">#5823</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/6237e670a8ddd99ec8c076db86361c06c04eedd4"">6237e67</a>)</li>/<li>typo in <code>fileMatcher</code>'s default patterns (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5705"">#5705</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/c0ae89c004ea546ae6e0a73ec0f04e038169197c"">c0ae89c</a>)</li>/<li>update repo in CONTRIBUTING.md (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5726"">#5726</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/da85087143d2c6a63faab4c44c28dc625326e9ee"">da85087</a>)</li>/<li><strong>electron-updater:</strong> do not install on quit when autoInstallOnAppQuit is set to false (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5681"">#5681</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/8f845916d1f44e347fa36cfd95bc1fa1fe14c455"">8f84591</a>)</li>/<li>windows async signing (<a href=""https://github.com/electron-userland/electron-builder/commit/91627116fdffd5d5faec23e149392283b9979a22"">9162711</a>)</li>/<li><strong>nsis:</strong> keep injected logger state (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5596"">#5596</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/be4a1fb05b6734800aa97652e856de1308e4a2f2"">be4a1fb</a>)</li>/</ul>/<h3>Features</h3>/<ul>/<li>add custom macro for checking uninstallation results (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5712"">#5712</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/e4250206e936dbcad7ddd19f32e7688afce1239e"">e425020</a>)</li>/<li>add Electron branding options (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5727"">#5727</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/0de5f1f7d4496462726d1305ad0aeec43d337c30"">0de5f1f</a>)</li>/<li>add option removePackageKeywords (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5814"">#5814</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/dcf570f5fedbd26e33fa58d8926609918b43b9a1"">dcf570f</a>)</li>/<li>Allow specifying additional WiX compiler options (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5813"">#5813</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/4e2909cdf56aabd11330dc55f57993efadf55d87"">4e2909c</a>)</li>/<li>build additional arch-specific nsis installers when ${arch} template is provided (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5718"">#5718</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/7194c388f64cf9074e7ae14e74a7783da76ea284"">7194c38</a>)</li>/<li><strong>linux:</strong> Package name can be specified using packageName option (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5530"">#5530</a>) (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5588"">#5588</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/622aaefd1537f0bfdcf15fc6204b3eea97dc64ce"">622aaef</a>)</li>/</ul>/</blockquote>/</details>/<details>/<summary>Commits</summary>/<ul>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/9305fefa1265ec1a244b0003bd4489731d5f15a4""><code>9305fef</code></a> fix: extend http file limit (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5843"">#5843</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/4e2909cdf56aabd11330dc55f57993efadf55d87""><code>4e2909c</code></a> feat: Allow specifying additional WiX compiler options (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5813"">#5813</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/6237e670a8ddd99ec8c076db86361c06c04eedd4""><code>6237e67</code></a> fix: test snap update for abi_registry.json (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5823"">#5823</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/dcf570f5fedbd26e33fa58d8926609918b43b9a1""><code>dcf570f</code></a> feat: add option removePackageKeywords (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5814"">#5814</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/79c9f6b6b539e5923dc1211b9715c4f7411a12f4""><code>79c9f6b</code></a> docs: CONTRIBUTING.md -&gt; limit line length, refactoring and snippets for Wind...</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/d57453cffc8e502fb1c95a9287dee2dd5cdd4b73""><code>d57453c</code></a> fix: fixing downloadPromise not resolving on Mac. (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5802"">#5802</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/28cb86bdcb6dd0b10e75a69ccd34ece6cca1d204""><code>28cb86b</code></a> fix/windows-tests (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5806"">#5806</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/66f01bba33523544813418332a5643f8b09f5421""><code>66f01bb</code></a> chore: default linux target + ci config (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5787"">#5787</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/6b1be73e4510ac099d9e35f6339d398eb4a03f1a""><code>6b1be73</code></a> Add support for building Flatpak bundles (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5711"">#5711</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/0f3b46c3ae05440b37f0464898ea86107edac341""><code>0f3b46c</code></a> [Electron Builder] Fix for Signing error on docker with WSL 2 engine … (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5722"">#5722</a>)</li>/<li>Additional commits viewable in <a href=""https://github.com/electron-userland/electron-builder/compare/v22.10.5...v22.11.1"">compare view</a></li>/</ul>/</details>/<br />//[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=electron-builder&package-manager=npm_and_yarn&previous-version=22.10.5&new-version=22.11.1)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)//Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `dependabot rebase`.//[//]: # (dependabot-automerge-start)/[//]: # (dependabot-automerge-end)// ---//<details>/<summary>Dependabot commands and options</summary>/<br />//You can trigger Dependabot actions by commenting on this PR:/- `dependabot rebase` will rebase this PR/- `dependabot recreate` will recreate this PR, overwriting any edits that have been made to it/- `dependabot merge` will merge this PR after your CI passes on it/- `dependabot squash and merge` will squash and merge this PR after your CI passes on it/- `dependabot cancel merge` will cancel a previously requested merge and block automerging/- `dependabot reopen` will reopen this PR if it is closed/- `dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually/- `dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)/- `dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)/- `dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)//</details>//Pull Request resolved: https://github.com/facebook/flipper/pull/2297//Test Plan:/Smoke test with/```/env FLIPPERVERSIONV2=0.88.290384275 RUST_LOG=flipper_launcher=info /Applications/Flipper.app/Contents/MacOS/Flipper/```//Everything seems to work fine//Reviewed By: passy//Differential Revision: D28323866//Pulled By: cekkaewnumchai//fbshipit-source-id: 8ced137e7c46a8b2cfd044b8f77b65efed639cbf",https://github.com/facebook/flipper/commit/50f161dc13e057a4eff8f2d5e246ce66779881c8,129283183,facebook/flipper,False,False
