sha,message,html_url,repository_id,repository_full_name,repository_private,repository_fork
eb6af64552c30524044c2ed3f1c565708c0e30c7,Minor clean up for Adapt.h//Summary: Standardize the pattern for handling adapter operator override functions.//Reviewed By: thedavekwon//Differential Revision: D34191204//fbshipit-source-id: a9129c480601b7c97e72679cabccff5caf5b9c7e,https://github.com/facebook/fbthrift/commit/eb6af64552c30524044c2ed3f1c565708c0e30c7,11131631,facebook/fbthrift,False,False
0022d031a478e09f08792f52cac68cc1626cd8ab,"Allow breaking dependency cycles caused by @cpp.Adapter by specifying adapted type//Summary: The implementation of adapted_t introduces a dependency from adapted typedefs to the types they adapt, which makes certain otherwise valid inclusion patterns impossible to compile in C++. Adds an optional mechanism for specifying the return type of fromThrift(), which the codegen uses directly instead of deducing with adapted_t to avoid this dependency.//Reviewed By: Mizuchi//Differential Revision: D37046502//fbshipit-source-id: e428fc072ce3a449b97ccd7b091ededff183aaaa",https://github.com/facebook/fbthrift/commit/0022d031a478e09f08792f52cac68cc1626cd8ab,11131631,facebook/fbthrift,False,False
