,sha,message,html_url,repository_id,repository_full_name,repository_private,repository_fork,issues,issues_count
7,27e3e135a693b99fd90ee8f4359b67c2bc8cfa63,"install library and header files (#587)//Summary:/This patch updates the cmake script to install library and header files in addition to the redex binary. This follows the common structure bin/ lib/ include/ used on Unix.//Pull Request resolved: https://github.com/facebook/redex/pull/587//Test Plan:/Before:/```/% cmake -DCMAKE_INSTALL_PREFIX=/tmp/install .. && make && make install && cd /tmp/install/% tree -L 3/./├── LICENSE/├── README.md/├── default.config/├── generated_apilevels.py/├── pyredex/│   ├── __init__.py/│   ├── logger.py/│   ├── unpacker.py/│   └── utils.py/├── redex-all/└── redex.py//1 directory, 10 files/```//After:/```/% tree -L 3/./├── bin/│   ├── generated_apilevels.py/│   ├── pyredex/│   │   ├── __init__.py/│   │   ├── logger.py/│   │   ├── unpacker.py/│   │   └── utils.py/│   ├── redex-all/│   └── redex.py/├── include/│   └── redex/│       ├── access-marking/│       ├── analysis/│       ├── analyze-pure-method/│       ├── annokill/│       ├── api-levels/│       ├── basic-block/│       ├── branch-prefix-hoisting/│       ├── bridge/│       ├── builder_pattern/│       ├── check-recursion/│       ├── check_breadcrumbs/│       ├── class-init/│       ├── class-merging/│       ├── class-splitting/│       ├── common/│       ├── constant-propagation/│       ├── copy-propagation/│       ├── cse/│       ├── dataflow/│       ├── dedup-blocks/│       ├── dedup-strings/│       ├── dedup_blocks/│       ├── delinit/│       ├── delsuper/│       ├── escape-analysis/│       ├── evaluate_type_checks/│       ├── field-ops/│       ├── final_inline/│       ├── include/│       ├── insert-source-blocks/│       ├── instrument/│       ├── interdex/│       ├── layout-reachability/│       ├── liblocator/│       ├── libredex/│       ├── libresource/│       ├── local-dce/│       ├── loop-info/│       ├── make-public/│       ├── merge_interface/│       ├── method-dedup/│       ├── method-inliner/│       ├── method-merger/│       ├── methodinline/│       ├── obfuscate/│       ├── object-sensitive-dce/│       ├── optimize_enums/│       ├── original_name/│       ├── outliner/│       ├── peephole/│       ├── print-members/│       ├── rebindrefs/│       ├── reduce-array-literals/│       ├── reduce-gotos/│       ├── reference-update/│       ├── regalloc/│       ├── remove-apilevel-checks/│       ├── remove-builders/│       ├── remove-interfaces/│       ├── remove-nullcheck-string-arg/│       ├── remove-recursive-locks/│       ├── remove-uninstantiables/│       ├── remove-unreachable/│       ├── remove-unused-args/│       ├── remove-unused-fields/│       ├── remove_empty_classes/│       ├── remove_gotos/│       ├── remove_redundant_check_casts/│       ├── renameclasses/│       ├── reorder-interfaces-decl/│       ├── resolve-proguard-values/│       ├── resolve-refs/│       ├── result-propagation/│       ├── shared/│       ├── shorten-srcstrings/│       ├── simplify_cfg/│       ├── singleimpl/│       ├── split_huge_switches/│       ├── staticrelo/│       ├── string_concatenator/│       ├── stringbuilder-outliner/│       ├── strip-debug-info/│       ├── switch-dispatch/│       ├── switch-partitioning/│       ├── synth/│       ├── test_cfg/│       ├── throw-propagation/│       ├── track_resources/│       ├── type-analysis/│       ├── type-string-rewriter/│       ├── unmark_proguard_keep/│       ├── unreferenced_interfaces/│       ├── up-code-motion/│       ├── uses-names/│       ├── util/│       ├── verifier/│       ├── vertical_merging/│       ├── virtual_merging/│       └── virtual_scope/├── lib/│   ├── libredex.a/│   ├── libresource.a/│   └── libtool.a/└── share/    └── doc/        └── redex//107 directories, 10 files/```//Also, see CircleCI tests for Windows on the PR.//Reviewed By: thezhangwei, agampe//Differential Revision: D26078924//Pulled By: arthaud//fbshipit-source-id: 5a88412d17f965cf9847efd0d5f0a3203c2d4650",https://github.com/facebook/redex/commit/27e3e135a693b99fd90ee8f4359b67c2bc8cfa63,54664770,facebook/redex,False,False,['#587'],1
8,02d1bcc047e54297fc8f8dae41f1966f55d62496,"Modified deepFreezeAndThrowOnMutationInDev to use Object.prototype.ha… (#19598)//Summary:/This PR fixes a bug in `deepFreezeAndThrowOnMutationInDev` which did not take into account that objects passed to it may have been created with `Object.create(null)` and thus may not have a prototype. Such objects don't have the methods `hasOwnProperty`, `__defineGetter__`, or `__defineSetter__` on the instance.//I ran into an unrecoverable error in React Native when passing this type of object across the bridge because `deepFreezeAndThrowOnMutationInDev` attempts to call `object.hasOwnProperty(key)`, `object.__defineGetter__` and `object__defineSetter__` on objects passed to it. But my object instance does not have these prototype methods.//Changes:/* Defined `Object.prototype.hasOwnProperty` as a `const` (pattern used elsewhere in React Native)/* Modified calls to `object.hasOwnProperty(key)` to use `hasOwnProperty.call(object, key)` (Per ESLint rule [here](https://eslint.org/docs/rules/no-prototype-builtins))/* Modified calls to deprecated methods `object.__defineGetter__` and `object.__defineSetter__` to instead use `Object.defineProperty` to define get and set methods on the object. (Per guidance on [MDN](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Object/__defineGetter__))/* Added a new test to `deepFreezeAndThrowOnMutationInDev-test` to verify the fix.//I tried to create a reproducible example to post to Snack by passing prototype-less objects to a `Text` component, in various ways, but they appear to be converted to plain objects before crossing the bridge and therefore they do not throw an error.//However, I was able to create a new test to reproduce the issue. I added the following test to `deepFreezeAndThrowOnMutationInDev-test`://```JavaScript/it('should not throw on object without prototype', () => {/    __DEV__ = true;/    var o = Object.create(null);/    o.key = 'Value';/    expect(() => deepFreezeAndThrowOnMutationInDev(o)).not.toThrow();/  });/```//The changes in this PR include this new test.//ESLint test produced no change in Error count (3) or Warnings (671)//N/A/Other areas with _possibly_ the same issue:/https://github.com/facebook/react-native/blob/c6b96c0df789717d53ec520ad28ba0ae00db6ec2/Libraries/vendor/core/mergeInto.js#L50/https://github.com/facebook/react-native/blob/8dc3ba0444c94d9bbb66295b5af885bff9b9cd34/Libraries/ReactNative/requireNativeComponent.js#L134// [GENERAL] [BUGFIX] [Libraries/Utilities/deepFreezeAndThrowOnMutationInDev] -Fix for compatibility with objects without a prototype./Closes https://github.com/facebook/react-native/pull/19598//Differential Revision: D8310845//Pulled By: TheSavior//fbshipit-source-id: 020c414a1062a637e97f9ee99bf8e5ba2d1fcf4f",https://github.com/facebook/react-native/commit/02d1bcc047e54297fc8f8dae41f1966f55d62496,29028775,facebook/react-native,False,False,['#19598'],2
31,50f161dc13e057a4eff8f2d5e246ce66779881c8,"Bump electron-builder from 22.10.5 to 22.11.1 in /desktop (#2297)//Summary:/Bumps [electron-builder](https://github.com/electron-userland/electron-builder) from 22.10.5 to 22.11.1./<details>/<summary>Release notes</summary>/<p><em>Sourced from <a href=""https://github.com/electron-userland/electron-builder/releases"">electron-builder's releases</a>.</em></p>/<blockquote>/<h2>22.11.1</h2>/<h3>Bug Fixes</h3>/<ul>/<li>check if icons subdir exists in build resources, otherwise don't prepend it to fallback sources (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5686"">#5686</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/8df250b4645924942883ba6ad1418da994116521"">8df250b</a>)</li>/<li>DMG assembly on Apple Silicon (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/4606"">#4606</a>) (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5724"">#5724</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/469b85fa2a2660eaba1eafbbd528abec2b1f50d9"">469b85f</a>)</li>/<li>Escape version in NSIS Updater during replace (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5655"">#5655</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/77c215d1b1913982a7c9a62b1b5098d95a37272d"">77c215d</a>)</li>/<li>extend http file limit (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5843"">#5843</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/9305fefa1265ec1a244b0003bd4489731d5f15a4"">9305fef</a>), closes <a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/4676"">#4676</a></li>/<li>fixing downloadPromise not resolving on Mac. (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5802"">#5802</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/d57453cffc8e502fb1c95a9287dee2dd5cdd4b73"">d57453c</a>)</li>/<li>test snap update for abi_registry.json (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5823"">#5823</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/6237e670a8ddd99ec8c076db86361c06c04eedd4"">6237e67</a>)</li>/<li>typo in <code>fileMatcher</code>'s default patterns (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5705"">#5705</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/c0ae89c004ea546ae6e0a73ec0f04e038169197c"">c0ae89c</a>)</li>/<li>update repo in CONTRIBUTING.md (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5726"">#5726</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/da85087143d2c6a63faab4c44c28dc625326e9ee"">da85087</a>)</li>/<li><strong>electron-updater:</strong> do not install on quit when autoInstallOnAppQuit is set to false (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5681"">#5681</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/8f845916d1f44e347fa36cfd95bc1fa1fe14c455"">8f84591</a>)</li>/<li>windows async signing (<a href=""https://github.com/electron-userland/electron-builder/commit/91627116fdffd5d5faec23e149392283b9979a22"">9162711</a>)</li>/<li><strong>nsis:</strong> keep injected logger state (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5596"">#5596</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/be4a1fb05b6734800aa97652e856de1308e4a2f2"">be4a1fb</a>)</li>/</ul>/<h3>Features</h3>/<ul>/<li>add custom macro for checking uninstallation results (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5712"">#5712</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/e4250206e936dbcad7ddd19f32e7688afce1239e"">e425020</a>)</li>/<li>add Electron branding options (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5727"">#5727</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/0de5f1f7d4496462726d1305ad0aeec43d337c30"">0de5f1f</a>)</li>/<li>add option removePackageKeywords (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5814"">#5814</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/dcf570f5fedbd26e33fa58d8926609918b43b9a1"">dcf570f</a>)</li>/<li>Allow specifying additional WiX compiler options (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5813"">#5813</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/4e2909cdf56aabd11330dc55f57993efadf55d87"">4e2909c</a>)</li>/<li>build additional arch-specific nsis installers when ${arch} template is provided (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5718"">#5718</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/7194c388f64cf9074e7ae14e74a7783da76ea284"">7194c38</a>)</li>/<li><strong>linux:</strong> Package name can be specified using packageName option (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5530"">#5530</a>) (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5588"">#5588</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/622aaefd1537f0bfdcf15fc6204b3eea97dc64ce"">622aaef</a>)</li>/</ul>/</blockquote>/</details>/<details>/<summary>Commits</summary>/<ul>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/9305fefa1265ec1a244b0003bd4489731d5f15a4""><code>9305fef</code></a> fix: extend http file limit (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5843"">#5843</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/4e2909cdf56aabd11330dc55f57993efadf55d87""><code>4e2909c</code></a> feat: Allow specifying additional WiX compiler options (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5813"">#5813</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/6237e670a8ddd99ec8c076db86361c06c04eedd4""><code>6237e67</code></a> fix: test snap update for abi_registry.json (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5823"">#5823</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/dcf570f5fedbd26e33fa58d8926609918b43b9a1""><code>dcf570f</code></a> feat: add option removePackageKeywords (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5814"">#5814</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/79c9f6b6b539e5923dc1211b9715c4f7411a12f4""><code>79c9f6b</code></a> docs: CONTRIBUTING.md -&gt; limit line length, refactoring and snippets for Wind...</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/d57453cffc8e502fb1c95a9287dee2dd5cdd4b73""><code>d57453c</code></a> fix: fixing downloadPromise not resolving on Mac. (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5802"">#5802</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/28cb86bdcb6dd0b10e75a69ccd34ece6cca1d204""><code>28cb86b</code></a> fix/windows-tests (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5806"">#5806</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/66f01bba33523544813418332a5643f8b09f5421""><code>66f01bb</code></a> chore: default linux target + ci config (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5787"">#5787</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/6b1be73e4510ac099d9e35f6339d398eb4a03f1a""><code>6b1be73</code></a> Add support for building Flatpak bundles (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5711"">#5711</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/0f3b46c3ae05440b37f0464898ea86107edac341""><code>0f3b46c</code></a> [Electron Builder] Fix for Signing error on docker with WSL 2 engine … (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5722"">#5722</a>)</li>/<li>Additional commits viewable in <a href=""https://github.com/electron-userland/electron-builder/compare/v22.10.5...v22.11.1"">compare view</a></li>/</ul>/</details>/<br />//[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=electron-builder&package-manager=npm_and_yarn&previous-version=22.10.5&new-version=22.11.1)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)//Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `dependabot rebase`.//[//]: # (dependabot-automerge-start)/[//]: # (dependabot-automerge-end)// ---//<details>/<summary>Dependabot commands and options</summary>/<br />//You can trigger Dependabot actions by commenting on this PR:/- `dependabot rebase` will rebase this PR/- `dependabot recreate` will recreate this PR, overwriting any edits that have been made to it/- `dependabot merge` will merge this PR after your CI passes on it/- `dependabot squash and merge` will squash and merge this PR after your CI passes on it/- `dependabot cancel merge` will cancel a previously requested merge and block automerging/- `dependabot reopen` will reopen this PR if it is closed/- `dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually/- `dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)/- `dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)/- `dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)//</details>//Pull Request resolved: https://github.com/facebook/flipper/pull/2297//Test Plan:/Smoke test with/```/env FLIPPERVERSIONV2=0.88.290384275 RUST_LOG=flipper_launcher=info /Applications/Flipper.app/Contents/MacOS/Flipper/```//Everything seems to work fine//Reviewed By: passy//Differential Revision: D28323866//Pulled By: cekkaewnumchai//fbshipit-source-id: 8ced137e7c46a8b2cfd044b8f77b65efed639cbf",https://github.com/facebook/flipper/commit/50f161dc13e057a4eff8f2d5e246ce66779881c8,129283183,facebook/flipper,False,False,"['#2297', '#5686', '#4606', '#5724', '#5655', '#5843', '#4676', '#5802', '#5823', '#5705', '#5726', '#5681', '#5596', '#5712', '#5727', '#5814', '#5813', '#5718', '#5530', '#5588', '#5843', '#5813', '#5823', '#5814', '#5802', '#5806', '#5787', '#5711', '#5722']",3
32,ab7096f0329ba61d0f9ac01c4ebd1f2b7caa42d0,"Bump app-builder-lib from 22.10.5 to 22.11.1 in /desktop (#2260)//Summary:/allow-large-files//Bumps [app-builder-lib](https://github.com/electron-userland/electron-builder) from 22.10.5 to 22.11.1./<details>/<summary>Release notes</summary>/<p><em>Sourced from <a href=""https://github.com/electron-userland/electron-builder/releases"">app-builder-lib's releases</a>.</em></p>/<blockquote>/<h2>22.11.1</h2>/<h3>Bug Fixes</h3>/<ul>/<li>check if icons subdir exists in build resources, otherwise don't prepend it to fallback sources (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5686"">#5686</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/8df250b4645924942883ba6ad1418da994116521"">8df250b</a>)</li>/<li>DMG assembly on Apple Silicon (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/4606"">#4606</a>) (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5724"">#5724</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/469b85fa2a2660eaba1eafbbd528abec2b1f50d9"">469b85f</a>)</li>/<li>Escape version in NSIS Updater during replace (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5655"">#5655</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/77c215d1b1913982a7c9a62b1b5098d95a37272d"">77c215d</a>)</li>/<li>extend http file limit (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5843"">#5843</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/9305fefa1265ec1a244b0003bd4489731d5f15a4"">9305fef</a>), closes <a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/4676"">#4676</a></li>/<li>fixing downloadPromise not resolving on Mac. (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5802"">#5802</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/d57453cffc8e502fb1c95a9287dee2dd5cdd4b73"">d57453c</a>)</li>/<li>test snap update for abi_registry.json (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5823"">#5823</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/6237e670a8ddd99ec8c076db86361c06c04eedd4"">6237e67</a>)</li>/<li>typo in <code>fileMatcher</code>'s default patterns (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5705"">#5705</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/c0ae89c004ea546ae6e0a73ec0f04e038169197c"">c0ae89c</a>)</li>/<li>update repo in CONTRIBUTING.md (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5726"">#5726</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/da85087143d2c6a63faab4c44c28dc625326e9ee"">da85087</a>)</li>/<li><strong>electron-updater:</strong> do not install on quit when autoInstallOnAppQuit is set to false (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5681"">#5681</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/8f845916d1f44e347fa36cfd95bc1fa1fe14c455"">8f84591</a>)</li>/<li>windows async signing (<a href=""https://github.com/electron-userland/electron-builder/commit/91627116fdffd5d5faec23e149392283b9979a22"">9162711</a>)</li>/<li><strong>nsis:</strong> keep injected logger state (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5596"">#5596</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/be4a1fb05b6734800aa97652e856de1308e4a2f2"">be4a1fb</a>)</li>/</ul>/<h3>Features</h3>/<ul>/<li>add custom macro for checking uninstallation results (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5712"">#5712</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/e4250206e936dbcad7ddd19f32e7688afce1239e"">e425020</a>)</li>/<li>add Electron branding options (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5727"">#5727</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/0de5f1f7d4496462726d1305ad0aeec43d337c30"">0de5f1f</a>)</li>/<li>add option removePackageKeywords (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5814"">#5814</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/dcf570f5fedbd26e33fa58d8926609918b43b9a1"">dcf570f</a>)</li>/<li>Allow specifying additional WiX compiler options (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5813"">#5813</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/4e2909cdf56aabd11330dc55f57993efadf55d87"">4e2909c</a>)</li>/<li>build additional arch-specific nsis installers when ${arch} template is provided (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5718"">#5718</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/7194c388f64cf9074e7ae14e74a7783da76ea284"">7194c38</a>)</li>/<li><strong>linux:</strong> Package name can be specified using packageName option (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5530"">#5530</a>) (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5588"">#5588</a>) (<a href=""https://github.com/electron-userland/electron-builder/commit/622aaefd1537f0bfdcf15fc6204b3eea97dc64ce"">622aaef</a>)</li>/</ul>/</blockquote>/</details>/<details>/<summary>Commits</summary>/<ul>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/9305fefa1265ec1a244b0003bd4489731d5f15a4""><code>9305fef</code></a> fix: extend http file limit (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5843"">#5843</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/4e2909cdf56aabd11330dc55f57993efadf55d87""><code>4e2909c</code></a> feat: Allow specifying additional WiX compiler options (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5813"">#5813</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/6237e670a8ddd99ec8c076db86361c06c04eedd4""><code>6237e67</code></a> fix: test snap update for abi_registry.json (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5823"">#5823</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/dcf570f5fedbd26e33fa58d8926609918b43b9a1""><code>dcf570f</code></a> feat: add option removePackageKeywords (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5814"">#5814</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/79c9f6b6b539e5923dc1211b9715c4f7411a12f4""><code>79c9f6b</code></a> docs: CONTRIBUTING.md -&gt; limit line length, refactoring and snippets for Wind...</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/d57453cffc8e502fb1c95a9287dee2dd5cdd4b73""><code>d57453c</code></a> fix: fixing downloadPromise not resolving on Mac. (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5802"">#5802</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/28cb86bdcb6dd0b10e75a69ccd34ece6cca1d204""><code>28cb86b</code></a> fix/windows-tests (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5806"">#5806</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/66f01bba33523544813418332a5643f8b09f5421""><code>66f01bb</code></a> chore: default linux target + ci config (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5787"">#5787</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/6b1be73e4510ac099d9e35f6339d398eb4a03f1a""><code>6b1be73</code></a> Add support for building Flatpak bundles (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5711"">#5711</a>)</li>/<li><a href=""https://github.com/electron-userland/electron-builder/commit/0f3b46c3ae05440b37f0464898ea86107edac341""><code>0f3b46c</code></a> [Electron Builder] Fix for Signing error on docker with WSL 2 engine … (<a href=""https://github-redirect.dependabot.com/electron-userland/electron-builder/issues/5722"">#5722</a>)</li>/<li>Additional commits viewable in <a href=""https://github.com/electron-userland/electron-builder/compare/v22.10.5...v22.11.1"">compare view</a></li>/</ul>/</details>/<br />//[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=app-builder-lib&package-manager=npm_and_yarn&previous-version=22.10.5&new-version=22.11.1)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)//Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `dependabot rebase`.//[//]: # (dependabot-automerge-start)/[//]: # (dependabot-automerge-end)// ---//<details>/<summary>Dependabot commands and options</summary>/<br />//You can trigger Dependabot actions by commenting on this PR:/- `dependabot rebase` will rebase this PR/- `dependabot recreate` will recreate this PR, overwriting any edits that have been made to it/- `dependabot merge` will merge this PR after your CI passes on it/- `dependabot squash and merge` will squash and merge this PR after your CI passes on it/- `dependabot cancel merge` will cancel a previously requested merge and block automerging/- `dependabot reopen` will reopen this PR if it is closed/- `dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually/- `dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)/- `dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)/- `dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)//</details>//Pull Request resolved: https://github.com/facebook/flipper/pull/2260//Reviewed By: mweststrate//Differential Revision: D28181919//Pulled By: passy//fbshipit-source-id: ba8f57c46e08f282315391f5bbdbe37d87c271c5",https://github.com/facebook/flipper/commit/ab7096f0329ba61d0f9ac01c4ebd1f2b7caa42d0,129283183,facebook/flipper,False,False,"['#2260', '#5686', '#4606', '#5724', '#5655', '#5843', '#4676', '#5802', '#5823', '#5705', '#5726', '#5681', '#5596', '#5712', '#5727', '#5814', '#5813', '#5718', '#5530', '#5588', '#5843', '#5813', '#5823', '#5814', '#5802', '#5806', '#5787', '#5711', '#5722']",4
42,72c71c007e7bdf667e3fe69bf7dc3a87ae44c0ac,"fixing deploy script//to conform to new [envvar pattern](https://github.blog/changelog/2022-10-11-github-actions-deprecating-save-state-and-set-output-commands/), fixes #851 upstream",https://github.com/facebook/Rapid/commit/72c71c007e7bdf667e3fe69bf7dc3a87ae44c0ac,161120445,facebook/Rapid,False,False,['#851'],5
